,productid,imageid,has_description
40834,570661028,1027313505,0
40835,435173645,1007778176,0
40836,3182800628,1196322350,0
40837,50502163,462546130,1
40838,226300045,958068641,0
40839,154707513,911377196,0
40840,50439684,457355630,1
40841,435853551,1008005500,0
40842,834169237,1042015240,0
40843,544531991,1100356189,0
40844,50921840,482203630,0
40845,53750089,848130674,0
40846,3610155664,1227578253,0
40847,569610372,1026848804,0
40848,435158053,1007644610,0
40849,273500517,975309549,0
40850,569889436,1027131293,0
40851,113138875,913664108,0
40852,77275196,847805793,0
40853,104238390,863527443,0
40854,117344492,872220269,0
40855,595686500,1030217352,0
40856,569551889,1026812850,0
40857,249154537,965054051,0
40858,569996409,1027193186,0
40859,543855212,1024559163,0
40860,6860338,958068764,0
40861,569582214,1026835008,0
40862,2064570,931907400,0
40863,5962875,300918324,0
40864,569798746,1027097818,0
40865,123008781,878014518,0
40866,3566283359,1222812190,0
40867,107602281,865265265,0
40868,3615068613,1229275805,0
40869,3569424416,1223050975,0
40870,435867151,1008062054,0
40871,569611541,1026859230,0
40872,1425787674,1079733613,0
40873,48445481,349554489,0
40874,570728795,1027341176,0
40875,2825211730,1167067756,0
40876,1943886362,1115545565,0
40877,569799930,1027141995,0
40878,569653191,1027020239,0
40879,435907757,1008059945,0
40880,870147348,1045994943,0
40881,435269372,1007778905,0
40882,440547290,1009242384,0
40883,1557042867,1153787998,1
40884,55180385,628803255,0
40885,1913564,848547114,0
40886,435891335,1008015384,0
40887,50500747,462491830,1
40888,569945481,1027116427,0
40889,220163165,1094087828,0
40890,58828658,709612835,0
40891,208035660,946589879,0
40892,90864206,857195671,0
40893,569636495,1026841400,0
40894,1641391018,1096053602,0
40895,435010974,1007492151,0
40896,243367783,963359410,0
40897,440662963,1009342264,0
40898,462941447,1013235442,0
40899,54752385,602382365,0
40900,435054683,1007691110,0
40901,1038440568,1054220936,0
40902,569376172,1026761816,0
40903,435123575,1007661754,0
40904,570625620,1027247489,0
40905,1641425837,1096053893,0
40906,281078633,979101424,0
40907,570604903,1027213131,0
40908,2290338847,1204505482,0
40909,570659824,1027317098,0
40910,206857787,941596078,0
40911,64574612,896416082,0
40912,2935809158,1174443957,0
40913,49572730,894240673,0
40914,264891393,972475625,0
40915,290354260,985194725,0
40916,435876545,1008001555,0
40917,569578034,1026848774,0
40918,3954550966,1269230586,0
40919,569957361,1027159958,0
40920,435848801,1007981840,0
40921,570621969,1027247751,0
40922,48419126,349207711,0
40923,2390951445,1140998107,0
40924,570714813,1027337562,0
40925,435881883,1008046989,0
40926,570633537,1027292264,0
40927,13108352,848510266,0
40928,116425607,834574491,0
40929,83837400,1004083954,0
40930,4085464060,1289401369,0
40931,134527838,888399405,0
40932,3186486,835261483,0
40933,670255869,1033986213,0
40934,1388728398,1077981058,0
40935,435890215,1008057489,0
40936,435060468,1007547836,0
40937,569944736,1027116367,0
40938,50358389,454416550,0
40939,569977726,1027160441,0
40940,967991400,1050921357,0
40941,436106295,1008180721,0
40942,50801062,864699371,0
40943,416640549,1007360962,0
40944,436093820,1008169443,0
40945,264138691,972150828,0
40946,125896835,866905643,1
40947,416636450,1007363347,0
40948,1441106771,1080023455,0
40949,68614078,835094559,0
40950,50546298,467031230,1
40951,6874677,134523130,0
40952,435057914,1007684414,0
40953,1599849236,1124192582,0
40954,570661339,1027326277,0
40955,569609832,1026870171,0
40956,435072921,1007597558,0
40957,69935625,836384037,1
40958,569722776,1026904695,0
40959,569982290,1027174513,0
40960,435077144,1007681255,0
40961,569606596,1026815753,0
40962,569741162,1026899517,0
40963,2241872966,1133262503,0
40964,569769567,1026964165,0
40965,3451352356,1213640333,0
40966,124690876,979352429,0
40967,440642299,1009291152,0
40968,89299543,871954876,0
40969,1185443947,1067899965,0
40970,69794719,925961964,0
40971,49747548,855718390,0
40972,2730802947,1161446370,0
40973,435124089,1007661267,0
40974,570650576,1027262386,0
40975,569831847,1027188651,0
40976,409622790,1005003351,0
40977,435172690,1007776942,0
40978,1194896304,1069056503,0
40979,570625718,1027247497,0
40980,569712845,1026864925,0
40981,3451438892,1213647616,0
40982,47760530,894239903,0
40983,569816023,1027187756,0
40984,1849843932,1105509888,0
40985,1303529763,1072664539,0
40986,165656694,919901118,0
40987,160415957,915673882,0
40988,1228323172,1069190555,0
40989,436104424,1008177298,0
40990,435046228,1007652218,0
40991,45591650,875827160,0
40992,570622050,1027245623,0
40993,569965807,1027042836,0
40994,297968605,990902755,0
40995,238101721,961763639,0
40996,435073405,1007659344,0
40997,569954055,1027145259,0
40998,299950215,992331548,0
40999,436060095,1008128735,0
41000,222519604,956576322,0
41001,2684030465,1157311694,1
41002,87490546,854592072,0
41003,435044874,1007639880,0
41004,436070901,1008149629,0
41005,205828886,941166404,0
41006,569823793,1027177631,0
41007,51588628,495187430,0
41008,2116005317,1152216715,0
41009,473950195,1014679666,0
41010,50290459,450686830,1
41011,1228240991,1069725054,0
41012,153217474,908719085,0
41013,52286396,1084427701,0
41014,570713277,1027339529,0
41015,111089832,872116053,0
41016,103638013,865952524,1
41017,569607339,1026832172,0
41018,3696327513,1236019451,0
41019,569379990,1026762742,0
41020,435873030,1008014086,0
41021,480752504,1015687160,0
41022,569883368,1027139231,0
41023,569642412,1026890771,0
41024,70949111,836322607,0
41025,569663630,1027118353,0
41026,1789900,58843830,0
41027,2426269261,1141659266,0
41028,435121828,1007574580,0
41029,221142547,956207727,0
41030,436102696,1008204390,0
41031,176971404,1082393905,0
41032,51539011,494785698,0
41033,50327229,453774930,1
41034,5304816,238015830,0
41035,473941902,1014677288,0
41036,7366641,294483293,0
41037,569606542,1026825513,0
41038,204772482,940700135,0
41039,440563500,1009245929,0
41040,288575684,984241664,0
41041,116186201,871444898,0
41042,416613807,1007357581,0
41043,435260362,1007803682,0
41044,466432094,1013427186,0
41045,83138608,851355688,0
41046,569583117,1026859130,0
41047,839425925,1047743298,0
41048,2277402757,1134407864,0
41049,435299655,1007823836,0
41050,570696954,1027309203,0
41051,2629467,296850916,0
41052,4065757965,1285958969,0
41053,435024123,1007530745,0
41054,440575539,1009243792,0
41055,104878296,876281825,1
41056,50252806,446491630,1
41057,82202051,867005400,1
41058,435068969,1007629203,0
41059,1464374,833845887,0
41060,183723318,948031750,0
41061,55616631,836473375,0
41062,801087165,1039764348,0
41063,70587847,836131072,0
41064,2486995554,1145196041,0
41065,3452809802,1213746503,0
41066,1228311272,1069190167,0
41067,90590683,1148430806,0
41068,103882083,1137058755,0
41069,569899000,1026962879,0
41070,77793912,848089375,0
41071,163441362,917836020,0
41072,74806851,845737158,0
41073,435119194,1007781516,0
41074,569660401,1027063410,0
41075,50487953,461285030,1
41076,962932750,1050681732,0
41077,4134828054,1298280032,0
41078,1059385688,1055507744,0
41079,1974488705,1117705048,0
41080,440643422,1009288131,0
41081,435125475,1007649200,0
41082,51605953,869152661,0
41083,569375660,1026763480,0
41084,569540926,1026781660,0
41085,17846393,911381542,0
41086,569741008,1026916306,0
41087,47838993,333806708,0
41088,51780006,699490865,0
41089,50325088,453576330,1
41090,436094573,1008162377,0
41091,569941889,1027127467,0
41092,3847020770,1252252400,0
41093,570646394,1027237073,0
41094,58546150,862499702,0
41095,435843280,1007988032,0
41096,569698791,1027100942,0
41097,569575256,1026818075,0
41098,145853030,900327947,0
41099,127735649,883036349,0
41100,102140260,975680582,0
41101,51697497,1050898680,0
41102,4367772,143770030,0
41103,435842699,1007977652,0
41104,46587594,310690727,0
41105,3429317501,1212836836,0
41106,30514450,1103755993,0
41107,133262161,887138404,0
41108,120185380,759577,0
41109,569611405,1026854856,0
41110,3451570690,1213655719,0
41111,53515553,549430128,0
41112,283747463,980692013,0
41113,117037262,856838838,0
41114,4133399458,1298275520,0
41115,3992773780,1273789281,0
41116,435252540,1007696425,0
41117,4064705454,1285428878,0
41118,1130622143,1064598224,0
41119,435010046,1076168925,0
41120,436105075,1008182468,0
41121,1798444158,1102523861,0
41122,125014714,879546673,0
41123,435866163,1008061215,0
41124,113713522,1002215933,1
41125,93247554,858622977,0
41126,50165088,441073530,1
41127,50511507,463334830,1
41128,2477812683,1144825042,0
41129,50057081,437003593,0
41130,435080452,1007709529,0
41131,91016038,857261604,0
41132,440547679,1009242072,0
41133,569691545,1027118859,0
41134,436064696,1008145089,0
41135,3512837576,1218894321,0
41136,435891013,1008067193,0
41137,570635975,1027296457,0
41138,3452838817,1213748192,0
41139,63080208,830655412,0
41140,435008850,1007482707,0
41141,3707181769,1236538486,0
41142,234092854,959923818,0
41143,2496343334,1145848165,0
41144,569727545,1026991107,0
41145,98852638,908797508,0
41146,82857017,1079273671,0
41147,440551094,1009252991,0
41148,178911897,926662556,0
41149,435844910,1007985342,0
41150,436066829,1008136984,0
41151,2828675273,1167267090,0
41152,436068941,1008154912,0
41153,155534357,911282611,0
41154,2377602897,1139431283,0
41155,64573442,896415145,0
41156,569734864,1027061836,0
41157,3477200839,1216270830,0
41158,114741898,870345237,0
41159,152665150,908195332,0
41160,416637816,1007375762,0
41161,569895237,1027161958,0
41162,677062130,1034540849,0
41163,435063788,1007578745,0
41164,435906767,1008060066,0
41165,3453583296,1213813762,0
41166,435845190,1007985118,0
41167,133266025,920239864,0
41168,2141070700,1128459492,0
41169,435114089,1007726303,0
41170,569759284,1027120403,0
41171,204680496,964867268,0
41172,117238857,872135252,0
41173,3635988471,1230553409,0
41174,2529776555,1147713823,0
41175,3451414613,1213642247,0
41176,569660879,1027093359,0
41177,65470104,876557096,0
41178,3451202032,1213629719,0
41179,569792702,1027123653,0
41180,16609267,1075761785,1
41181,570619748,1027222664,0
41182,146351201,900741148,0
41183,416640446,1007364056,0
41184,436075023,1008162899,0
41185,770115057,1038996251,0
41186,4086333305,1289409881,0
41187,435928336,1008098637,0
41188,569973827,1027167225,0
41189,89825526,1148429812,0
41190,4033093940,1278810200,0
41191,435901060,1008068203,0
41192,570719077,1027328243,0
41193,75089553,846010430,0
41194,435042641,1007603460,0
41195,473960358,1014692531,0
41196,570743904,1027271233,0
41197,569732403,1027070286,0
41198,56105180,892189057,0
41199,87452601,854531930,0
41200,119078365,873577435,0
41201,3540989342,1220365427,0
41202,141505370,1125091848,0
41203,74702120,1089813209,0
41204,2121353197,1127341713,0
41205,569724084,1034165044,0
41206,128012243,883082252,0
41207,569632923,1027052478,0
41208,3451397491,1213641286,0
41209,63263854,832857057,0
41210,103637092,1153790876,1
41211,569714286,1026922173,0
41212,436090396,1008159491,0
41213,435018650,1007512164,0
41214,569667246,1026898613,0
41215,435169253,1007763596,0
41216,569547088,1026802006,0
41217,2517281451,1146326603,0
41218,569971669,1027137807,0
41219,99271873,874390291,0
41220,435045755,1007652284,0
41221,266183319,972669481,0
41222,47759201,833440450,0
41223,16600927,893238047,0
41224,91836923,925998643,0
41225,569726254,1027010314,0
41226,435842378,1007977002,0
41227,569539933,1026776832,0
41228,98701686,922725085,0
41229,2833227689,1167620426,0
41230,107420180,865175730,0
41231,519955635,1020238068,0
41232,3452327088,1213715432,0
41233,435023364,1007519014,0
41234,3108233041,1191464906,1
41235,61348504,763185222,0
41236,569971321,1027146058,0
41237,569542086,1026789627,0
41238,570746243,1027298453,0
41239,435986828,1008185124,0
41240,61788312,1039829663,0
41241,569635334,1026852328,0
41242,48582189,844641164,0
41243,50278457,449601030,1
41244,903455028,1118601576,1
41245,570675541,1027356459,0
41246,50562889,468392930,1
41247,3573615120,1223352739,0
41248,435857562,1008019871,0
41249,116425929,875829890,0
41250,570708571,1027339701,0
41251,69542169,835439778,0
41252,435909715,1008060222,0
41253,133449859,887340565,0
41254,50547390,467119330,1
41255,1859465433,1148367631,0
41256,435289193,1007742505,0
41257,1169370622,1067585995,0
41258,570741135,1027294446,0
41259,103173684,862784319,0
41260,48370651,872752882,0
41261,435889980,1008057333,0
41262,119799297,874127065,0
41263,436082438,1008214219,0
41264,440675117,1009344211,0
41265,1781575976,1101732478,0
41266,569821257,1027177671,0
41267,435130019,1007738129,0
41268,147798179,903066461,0
41269,210420667,947931175,0
41270,569791689,1027016246,0
41271,818512879,1040785103,0
41272,52594358,518749844,0
41273,623686484,1032596212,0
41274,569569008,1026794774,0
41275,436109271,1008194760,0
41276,436097266,1008190226,0
41277,3452089760,1213696772,0
41278,120100607,874333768,0
41279,184112766,930175366,0
41280,4135668405,1297476172,1
41281,435851439,1008006913,0
41282,1484770747,1084055750,0
41283,16609162,1075761775,1
41284,569577451,1026823677,0
41285,435302470,1007837246,0
41286,124357059,879045703,0
41287,70041325,835861111,1
41288,6417354,750367217,0
41289,255593758,968983918,0
41290,416637822,1007371659,0
41291,167361883,920832431,0
41292,570680400,1027362601,0
41293,569964761,1027008303,0
41294,435015187,1007517512,0
41295,85185725,882379984,0
41296,47761079,894237213,1
41297,3452574668,1213728880,0
41298,435922736,1008055003,0
41299,210561835,948071559,0
41300,3684693299,1234473629,1
41301,52119284,502600346,0
41302,435069606,1007590807,0
41303,81231029,876549958,0
41304,50322819,453355830,1
41305,70226454,835890295,0
41306,3716910971,1237248633,0
41307,57586808,992113488,0
41308,436076819,1008197731,0
41309,60035246,731333729,0
41310,574979591,1027840198,0
41311,60895873,833209478,0
41312,108493299,865951789,0
41313,569766662,1027146970,0
41314,2441524914,1141936653,0
41315,569583799,1026854108,0
41316,50324216,453492430,1
41317,3089835305,1190868889,0
41318,436095582,1008159518,0
41319,6898468,844133310,0
41320,65096915,1142049979,0
41321,416587332,1007369455,0
41322,49573759,896412214,1
41323,435272370,1007766327,0
41324,503953928,1016879998,0
41325,4123243838,1295091024,0
41326,73468742,283242710,0
41327,435923382,1008082768,0
41328,435135116,1007754821,0
41329,142685662,895851029,0
41330,435258219,1007714220,0
41331,1794436962,1102413770,0
41332,185866004,931786360,0
41333,3451986139,1213687848,0
41334,435119705,1007606615,0
41335,569557459,1026819819,0
41336,16611849,894035550,1
41337,435102790,1007642541,0
41338,5905457,477506626,0
41339,1326795325,1073889585,0
41340,440563796,1009241233,0
41341,105872811,864643282,0
41342,83448177,851436733,0
41343,569539334,1026778395,0
41344,61460033,935813765,0
41345,1687280963,1098780116,0
41346,47112241,965048676,1
41347,569660719,1027099934,0
41348,51059697,497499830,0
41349,271563102,974386855,0
41350,92807132,858451685,0
41351,113693614,869691144,0
41352,1253084981,1069824840,0
41353,135489291,889294896,0
41354,569657793,1027100286,0
41355,70042886,835845172,1
41356,435101416,1007648239,0
41357,570646619,1027234544,0
41358,209976619,947921366,0
41359,51676230,495597714,0
41360,569675207,1026971159,0
41361,219410185,955190173,0
41362,435022228,1007530330,0
41363,570692925,1027288938,0
41364,49072553,385159004,0
41365,569882501,1027115885,0
41366,6855077,889138755,0
41367,569662679,1027093018,0
41368,3404365068,1211817943,0
41369,3450930269,1213603177,0
41370,50266880,448528830,1
41371,3453633107,1213818793,0
41372,416637748,1007374763,0
41373,569876934,1027081403,0
41374,569690822,1027124211,0
41375,435017091,1007504725,0
41376,435171554,1007712864,0
41377,124355424,913665099,0
41378,50240361,445534230,1
41379,1392481080,1078201935,0
41380,52734883,520489558,0
41381,50310809,452328930,1
41382,50512597,463443130,1
41383,3920507506,1264327802,0
41384,1300034496,1072090044,1
41385,136948407,893655961,0
41386,3811653972,1248028759,0
41387,435872745,1008014127,0
41388,1480849314,1083731977,0
41389,2477185927,1234858439,0
41390,570436195,1027167279,0
41391,440563649,1009256786,0
41392,100227200,875832983,0
41393,1623967443,1094822731,0
41394,3453619864,1213817844,0
41395,53353824,545686716,0
41396,435075700,1007676209,0
41397,1022442,1018680382,0
41398,569999790,1027200230,0
41399,91643124,857518945,0
41400,569691344,1027087218,0
41401,570661639,1027330165,0
41402,114730853,870344473,0
41403,69520916,871356774,0
41404,1859462777,1105980953,0
41405,2159922280,1129165405,0
